generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1776265552-k4tlaUebEPDFBoRlFb2D,2026-04-15 15:05:52.491,0.00057,,0,0,0,767,1722,1686,5,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,28890,775,BuildOS Next Steps Generator,buildos
gen-1776265552-A0nteryNzfPr6RDZ2vKB,2026-04-15 15:05:52.483,0.000213,,-0.000007,0,0,798,945,788,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,9354,414,BuildOS Next Steps Generator,buildos
gen-1776265552-tHMfmgpiDOKuOifYOPeK,2026-04-15 15:05:52.479,0.000275,,,0,0,777,1337,1227,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,5579,153,BuildOS Next Steps Generator,buildos
gen-1776265552-d0Imu4RFVo06HZpUrrUh,2026-04-15 15:05:52.477,0.000262,,-0.000036,0,0,2109,1069,916,1808,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,10197,515,BuildOS Next Steps Generator,buildos
gen-1776265552-4E1kjzLnAePPmAwa7cWc,2026-04-15 15:05:52.471,0.000627,,-0.000003,0,0,911,1891,1839,101,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,18640,501,BuildOS Next Steps Generator,buildos
gen-1776265552-BjjXUCidGp1KbTcwc5S5,2026-04-15 15:05:52.469,0.00018,,-0.000007,0,0,690,802,749,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,7786,394,BuildOS Next Steps Generator,buildos
gen-1776265552-xjLNYpq064wRll6UIrBZ,2026-04-15 15:05:52.466,0.000197,,,0,0,680,816,724,160,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,2523,203,BuildOS Next Steps Generator,buildos
gen-1776265552-Gon5GlZZ5AR7ej7MjpO3,2026-04-15 15:05:52.452,0.000275,,,0,0,1143,1092,871,352,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,3522,177,BuildOS Next Steps Generator,buildos
gen-1776265552-s5AlPKnEBK2UFqGdjLaw,2026-04-15 15:05:52.439,0.000514,,-0.000012,0,0,782,1575,1437,367,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,15933,607,BuildOS Next Steps Generator,buildos
gen-1776265552-NyAJfwrCHvm2g1Z4r3Gi,2026-04-15 15:05:52.435,0.000189,,,0,0,770,541,494,369,openai/gpt-oss-20b,Google,standard,false,true,,stop,stop,1434,179,BuildOS Next Steps Generator,buildos
gen-1776265552-3H8U8EbrUdhglKns5FCf,2026-04-15 15:05:52.431,0.000398,,-0.000012,0,0,809,1182,1175,367,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,15292,414,BuildOS Next Steps Generator,buildos
gen-1776265553-RPm7w0v2i7mgogD7HpIQ,2026-04-15 15:05:52.422,0.000183,,,0,0,994,769,627,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,3002,255,BuildOS Next Steps Generator,buildos
gen-1776265552-KgG3HF26G2o3hojCmzyR,2026-04-15 15:05:52.415,0.000589,,,0,0,829,1126,1309,0,openai/gpt-oss-20b,NextBit,standard,false,true,,stop,stop,11432,1525,BuildOS Next Steps Generator,buildos
gen-1776265552-dHA32Bh8fibSgB67CmPW,2026-04-15 15:05:52.406,0.000195,,-0.000007,0,0,771,856,761,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,8402,356,BuildOS Next Steps Generator,buildos
gen-1776265552-Tn07NSJxYefDFFAuBmEk,2026-04-15 15:05:52.374,0.000154,,-0.000007,0,0,718,664,554,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,6849,384,BuildOS Next Steps Generator,buildos
gen-1776265546-4cAovTBwf1x5UhzjZH3f,2026-04-15 15:05:46.203,0.00012,,-0.000013,0,0,680,533,448,672,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,4290,311,BuildOS Next Steps Generator,buildos
gen-1776265536-C30WFLezOiW5hZlG13ur,2026-04-15 15:05:36.868,0.000234,,-0.000019,0,0,965,1073,907,960,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,8917,562,BuildOS Next Steps Generator,buildos
gen-1776265533-P79OLhr9m2TquMT0QWFe,2026-04-15 15:05:33.519,0.000237,,,0,0,899,1094,807,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,3186,120,BuildOS Next Steps Generator,buildos
gen-1776265531-L6tryVGM3oHOZrigOLBn,2026-04-15 15:05:31.463,0.000156,,,0,0,892,645,547,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,1823,187,BuildOS Next Steps Generator,buildos
gen-1776265530-8ojZ5BZY4draEPpxBtS0,2026-04-15 15:05:30.222,0.000091,,,0,0,654,344,257,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,1071,210,BuildOS Next Steps Generator,buildos
gen-1776265523-eiq4lIAK1Dg35kA57xPS,2026-04-15 15:05:23.719,0.000121,,-0.000012,0,0,625,546,459,624,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,6152,306,BuildOS Next Steps Generator,buildos
gen-1776265510-P1ESgAHBXyhYPANYYN6N,2026-04-15 15:05:10.308,0.000339,,-0.000019,0,0,976,1597,1220,960,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,13048,327,BuildOS Next Steps Generator,buildos
gen-1776265500-ZgLLKDck97AqRTB8gSuc,2026-04-15 15:05:00.855,0.000228,,-0.000026,0,0,1343,1009,779,1328,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,9149,287,BuildOS Next Steps Generator,buildos
gen-1776265486-L2W71PzJ07brLm0APhfQ,2026-04-15 15:04:46.885,0.000354,,-0.000012,0,0,691,1063,867,361,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,13579,433,BuildOS Next Steps Generator,buildos
gen-1776265483-QL3SGTdgrVAIuUGd7Uy3,2026-04-15 15:04:43.617,0.000224,,,0,0,1219,944,735,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,2978,315,BuildOS Next Steps Generator,buildos
gen-1776265418-EsGrI9eUmFnQGfD6Xd95,2026-04-15 15:03:38.867,0.000203,,,0,0,1535,1123,906,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,64305,489,BuildOS Next Steps Generator,buildos
gen-1776265413-tfMbTCVXgjNkdwpHaN5B,2026-04-15 15:03:33.627,0.000229,,,0,0,1112,996,813,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,4934,198,BuildOS Next Steps Generator,buildos
gen-1776265409-ZeNeZAe6sPLO1Diw0cpL,2026-04-15 15:03:29.266,0.000282,,,0,0,897,1189,852,160,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,3476,162,BuildOS Next Steps Generator,buildos
gen-1776265406-5fIYsC0bS0dtRDGgw4xH,2026-04-15 15:03:26.226,0.000198,,,0,0,598,843,812,64,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,2127,165,BuildOS Next Steps Generator,buildos
gen-1776265404-GINYC5HHkWrSfSwzMtKm,2026-04-15 15:03:24.779,0.005394,,,0,0,2600,2333,2043,0,qwen/qwen3.6-plus-04-02,Alibaba,standard,false,true,,stop,stop,43655,1741,BuildOS Next Steps Generator,buildos
gen-1776265403-wGGI2ZSQXGB6KFHkQ3CJ,2026-04-15 15:03:23.698,0.000088,,,0,0,616,337,267,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,2352,375,BuildOS Next Steps Generator,buildos
gen-1776265400-XCNyApBpycTHoVBrAHzu,2026-04-15 15:03:20.907,0.000111,,,0,0,593,469,415,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,2629,313,BuildOS Next Steps Generator,buildos
gen-1776265396-n25ELn74bF1UuoOHRqZf,2026-04-15 15:03:16.197,0.00027,,,0,0,603,912,849,402,openai/gpt-oss-20b,Google,standard,false,true,,stop,stop,4132,275,BuildOS Next Steps Generator,buildos
gen-1776265388-aQrmEglQeCZvciQxq8v3,2026-04-15 15:03:08.355,0.000263,,-0.000012,0,0,681,761,703,361,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,7327,520,BuildOS Next Steps Generator,buildos
gen-1776265375-HwF6G9cq1fJcOUazZP0F,2026-04-15 15:02:55.477,0.000249,,-0.000007,0,0,693,1146,883,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,12513,353,BuildOS Next Steps Generator,buildos
gen-1776265369-o3vEb0jW1zf3gjVP3hmC,2026-04-15 15:02:49.195,0.000125,,-0.000007,0,0,607,540,515,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,5847,330,BuildOS Next Steps Generator,buildos
gen-1776265366-5vMZSDYAUVt4KATVoBu7,2026-04-15 15:02:46.723,0.000153,,,0,0,746,666,541,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,2308,267,BuildOS Next Steps Generator,buildos
gen-1776265360-XgaMhDymb9l36cgGYezH,2026-04-15 15:02:40.262,0.000146,,-0.000008,0,0,968,578,566,416,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,6053,328,BuildOS Next Steps Generator,buildos
gen-1776265356-6GMWhft8g7YlxdCRwoHN,2026-04-15 15:02:36.419,0.000147,,,0,0,737,634,533,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,3643,209,BuildOS Next Steps Generator,buildos
gen-1776265350-wB7yG0vczbDD5Sj9cWCB,2026-04-15 15:02:30.707,0.00032,,,0,0,820,1054,880,363,openai/gpt-oss-20b,Google,standard,false,true,,stop,stop,4705,168,BuildOS Next Steps Generator,buildos
gen-1776265349-hndiyyNzwcpA4aXBGIfb,2026-04-15 15:02:29.493,0.00617,,,0,0,1405,2930,2737,0,qwen/qwen3.6-plus-04-02,Alibaba,standard,false,true,,stop,stop,54533,1887,BuildOS Next Steps Generator,buildos
gen-1776265343-7VlrMo62FhBRL382EqEK,2026-04-15 15:02:23.479,0.000465,,,0,0,686,2156,1493,384,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,6343,169,BuildOS Next Steps Generator,buildos
gen-1776265338-DnzpqQvK99oOJcVRORGv,2026-04-15 15:02:18.857,0.000335,,,0,0,1352,964,605,363,openai/gpt-oss-20b,Google,standard,false,true,,stop,stop,3948,171,BuildOS Next Steps Generator,buildos
gen-1776265328-uWHjmp6MaQV2ZjJ4AVhN,2026-04-15 15:02:07.874,0.000316,,,0,0,753,867,689,0,openai/gpt-oss-20b,Groq,standard,false,true,,stop,stop,735,712,BuildOS Next Steps Generator,buildos
gen-1776265327-H82I5yWMfDremjyq8shk,2026-04-15 15:02:07.694,0.000226,,,0,0,823,929,898,32,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,2861,299,BuildOS Next Steps Generator,buildos
gen-1776265327-anJBjR3ph8UgOBALx9qF,2026-04-15 15:02:07.674,0.000264,,-0.000007,0,0,1259,1104,1047,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,12138,357,BuildOS Next Steps Generator,buildos
gen-1776265327-O0DpZhZPd2TZIjPHERb7,2026-04-15 15:02:07.673,0.000196,,,0,0,1025,833,662,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,7607,315,BuildOS Next Steps Generator,buildos
gen-1776265327-upE5g5bULPabRrZUifTV,2026-04-15 15:02:07.672,0.000191,,,0,0,773,766,719,160,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,2000,221,BuildOS Next Steps Generator,buildos
gen-1776265327-oyF3N36rW9UzQWUA6H88,2026-04-15 15:02:07.671,0.000178,,-0.000007,0,0,821,761,697,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,8648,458,BuildOS Next Steps Generator,buildos
gen-1776265327-o7lkBZZRmm3nBEu97Q53,2026-04-15 15:02:07.669,0.000249,,,0,0,903,1020,943,32,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,2972,334,BuildOS Next Steps Generator,buildos
gen-1776265327-xuLA7B92OwrLcByvI0P0,2026-04-15 15:02:07.665,0.00022,,,0,0,1152,815,698,32,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,1384,223,BuildOS Next Steps Generator,buildos
gen-1776265327-G1e4uhR5qHT6eRQXUS5I,2026-04-15 15:02:07.664,0.000279,,,0,0,661,933,876,369,openai/gpt-oss-20b,Google,standard,false,true,,stop,stop,3051,214,BuildOS Next Steps Generator,buildos
gen-1776265327-Llt7yQcjN8WPkPKnLLXb,2026-04-15 15:02:07.662,0.000182,,,0,0,922,682,620,160,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,2598,180,BuildOS Next Steps Generator,buildos
gen-1776265327-JmxPAe914huiMWTKbFwn,2026-04-15 15:02:07.662,0.000238,,,0,0,781,1127,978,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,6178,519,BuildOS Next Steps Generator,buildos
gen-1776265327-8e4ceUSSlRhFwIA5eqCm,2026-04-15 15:02:07.662,0.000225,,,0,0,691,1078,1026,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,6329,428,BuildOS Next Steps Generator,buildos
gen-1776265327-8onmTU2mNvNEGadHuXqB,2026-04-15 15:02:07.661,0.000328,,-0.000007,0,0,2044,1267,1212,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,15582,439,BuildOS Next Steps Generator,buildos
gen-1776265327-uwUXKDT5XCgjqTDksLr4,2026-04-15 15:02:07.660,0.000393,,,0,0,1074,1920,1813,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,12922,242,BuildOS Next Steps Generator,buildos
gen-1776265327-W5cMg86l6HOqLaUw7xgw,2026-04-15 15:02:07.660,0.000284,,-0.000007,0,0,776,1304,1135,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,16000,462,BuildOS Next Steps Generator,buildos
gen-1776265327-VnPHYVpXSmKs7yFtbIoM,2026-04-15 15:02:07.660,0.000208,,-0.000007,0,0,942,889,815,368,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,10006,395,BuildOS Next Steps Generator,buildos
gen-1776265327-SnN9z2RCKw96PX17aZkm,2026-04-15 15:02:07.660,0.000164,,,0,0,905,687,541,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,5597,542,BuildOS Next Steps Generator,buildos
gen-1776265327-uTHSUrk1o2lm4c6SqJ05,2026-04-15 15:02:07.659,0.000286,,-0.000007,0,0,1431,1182,866,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,12966,400,BuildOS Next Steps Generator,buildos
gen-1776265327-oigTlyKphFcN4Hds6Kx2,2026-04-15 15:02:07.659,0.000955,,,0,0,763,4585,5089,160,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,14372,240,BuildOS Next Steps Generator,buildos
gen-1776265327-KaO3QZ0P9qi1eOicB5yx,2026-04-15 15:02:07.659,0.000295,,,0,0,1198,1344,1130,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,9362,518,BuildOS Next Steps Generator,buildos
gen-1776265327-NOsFrsow0Tnn4MgJ3dLn,2026-04-15 15:02:07.657,0.000267,,-0.000003,0,0,658,751,624,101,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,9632,362,BuildOS Next Steps Generator,buildos
gen-1776265327-9gyjk8y2ReOmPxvSqIos,2026-04-15 15:02:07.657,0.000071,,,0,0,637,375,294,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,20929,398,BuildOS Next Steps Generator,buildos
gen-1776265327-xG3D7qw5KR1Wm5vfMHTf,2026-04-15 15:02:07.656,0.000241,,-0.000001,0,0,750,1063,907,64,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,11887,462,BuildOS Next Steps Generator,buildos
gen-1776265327-YuKQMYB8hOMzMjpXhfvN,2026-04-15 15:02:07.656,0.000496,,-0.000012,0,0,756,1523,1352,367,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,18922,435,BuildOS Next Steps Generator,buildos
gen-1776265327-G5bjfkAxPIWSlUssac4V,2026-04-15 15:02:07.656,0.000136,,,0,0,850,548,424,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,4933,722,BuildOS Next Steps Generator,buildos
gen-1776265327-jjYHOIGLCdgBZDu14K7z,2026-04-15 15:02:07.655,0.000119,,,0,0,692,492,391,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,3404,400,BuildOS Next Steps Generator,buildos
gen-1776265327-HvowKVtLMyz7Emd1koiQ,2026-04-15 15:02:07.655,0.000186,,-0.000007,0,0,762,816,767,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,9028,389,BuildOS Next Steps Generator,buildos
gen-1776265327-EPcKFZZyAJBywDCPK9wj,2026-04-15 15:02:07.654,0.000232,,,0,0,770,713,683,164,openai/gpt-oss-20b,Google,standard,false,true,,stop,stop,3104,176,BuildOS Next Steps Generator,buildos
gen-1776265327-NmCDqp8WlC3WsOclPiaq,2026-04-15 15:02:07.653,0.000124,,,0,0,675,523,392,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,2909,227,BuildOS Next Steps Generator,buildos
gen-1776265327-QVpsRki6muroCXh6XYza,2026-04-15 15:02:07.645,0.000211,,,0,0,845,964,567,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,5821,532,BuildOS Next Steps Generator,buildos
gen-1776265327-OhYyIhVPqRjdcSJgZbxK,2026-04-15 15:02:07.570,0.000285,,,0,0,1108,832,760,164,openai/gpt-oss-20b,Google,standard,false,true,,stop,stop,4470,175,BuildOS Next Steps Generator,buildos
gen-1776265313-Wx63GjrEI1ok3rXFQbKB,2026-04-15 15:01:53.259,0.000227,,-0.000007,0,0,680,1037,956,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,11855,327,BuildOS Next Steps Generator,buildos
gen-1776265301-9gLDcof9TmEIdoCMImBO,2026-04-15 15:01:41.670,0.000219,,-0.000007,0,0,965,938,760,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,11164,354,BuildOS Next Steps Generator,buildos
gen-1776265295-TaaB6LJLcBccfcPdLZav,2026-04-15 15:01:35.583,0.000208,,,0,0,899,931,746,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,5880,374,BuildOS Next Steps Generator,buildos
gen-1776265291-8iEzrxnnU5rgnbFlKCNY,2026-04-15 15:01:31.055,0.00016,,,0,0,892,667,471,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,4237,254,BuildOS Next Steps Generator,buildos
gen-1776265288-1s59qyYikRedZNAY7VtK,2026-04-15 15:01:28.099,0.00016,,,0,0,650,642,521,352,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,2518,161,BuildOS Next Steps Generator,buildos
gen-1776265283-gndCdYdgvEHNPCSHu2NC,2026-04-15 15:01:23.159,0.00012,,-0.000007,0,0,625,511,453,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,4515,328,BuildOS Next Steps Generator,buildos
gen-1776265278-zmGfcFcr3rYeQK10vYM6,2026-04-15 15:01:18.379,0.000171,,,0,0,827,1046,782,0,openai/gpt-oss-20b,DeepInfra,standard,false,true,,stop,stop,60265,378,BuildOS Next Steps Generator,buildos
gen-1776265275-Y7tjHE1ZAdvgQj8txLBw,2026-04-15 15:01:15.872,0.000208,,-0.000007,0,0,976,880,788,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,6276,310,BuildOS Next Steps Generator,buildos
gen-1776265266-Ji4f8evgJdK0i5JBX0U7,2026-04-15 15:01:06.678,0.000363,,,0,0,726,1837,1219,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,11488,268,BuildOS Next Steps Generator,buildos
gen-1776265265-fzbDEabDkt7k6G6iQMcd,2026-04-15 15:01:05.686,0.000296,,-0.000007,0,0,1343,1249,1111,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,9658,315,BuildOS Next Steps Generator,buildos
gen-1776265259-gXRRCOC1SGrkOnsEnLvY,2026-04-15 15:00:59.702,0.000319,,,0,0,787,1400,1142,352,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,5742,163,BuildOS Next Steps Generator,buildos
gen-1776265255-Uz6Pxp003hOvzaiA3qR0,2026-04-15 15:00:55.283,0.000177,,,0,0,758,794,667,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,4084,272,BuildOS Next Steps Generator,buildos
gen-1776265246-qqMH2srQgk2gpERL4xMU,2026-04-15 15:00:46.672,0.000547,,,0,0,691,2563,2125,32,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,7738,179,BuildOS Next Steps Generator,buildos
gen-1776265238-aJSMPIUEqIrjNLjijLOz,2026-04-15 15:00:38.457,0.000675,,-0.000012,0,0,691,2133,1651,361,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,26668,485,BuildOS Next Steps Generator,buildos
gen-1776265237-g1QcqeSEAJK6EUcLmUZ3,2026-04-15 15:00:37.025,0.00012,,,0,0,726,277,158,363,openai/gpt-oss-20b,Google,standard,false,true,,stop,stop,901,167,BuildOS Next Steps Generator,buildos
gen-1776265234-ZdVC5f02IGLCB1PKhSB4,2026-04-15 15:00:34.263,0.000172,,,0,0,756,672,566,352,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,1862,174,BuildOS Next Steps Generator,buildos
gen-1776265227-S4XbS7u5teBGSJ8m54P9,2026-04-15 15:00:27.400,0.000205,,,0,0,861,925,799,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,6467,334,BuildOS Next Steps Generator,buildos
gen-1776265223-CbtQRXINTgC4Cjewzr7c,2026-04-15 15:00:23.231,0.000158,,,0,0,716,615,504,352,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,3542,195,BuildOS Next Steps Generator,buildos
gen-1776265210-K7lw6IEN5JdgVoq3aoM5,2026-04-15 15:00:10.163,0.00624,,,0,0,845,247,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,false,true,,end_turn,stop,12677,2368,BuildOS Next Steps Generator,buildos
gen-1776265198-XzQQdi6JpywDMzc75L2O,2026-04-15 14:59:58.684,0.000694,,,0,0,812,1363,851,0,openai/gpt-oss-20b,NextBit,standard,false,true,,stop,stop,11098,591,BuildOS Next Steps Generator,buildos
gen-1776265184-264G2p2k9wwMHjJ2NU7w,2026-04-15 14:59:44.669,0.000346,,-0.000007,0,0,1353,1495,1099,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,13518,306,BuildOS Next Steps Generator,buildos
gen-1776265179-gcmUut9GQ6zZvMogqgS1,2026-04-15 14:59:39.372,0.000332,,,0,0,685,1491,1069,352,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,3919,167,BuildOS Next Steps Generator,buildos
gen-1776265172-h3Ig3YVWCU7pXyINXG11,2026-04-15 14:59:32.081,0.000341,,,0,0,811,1504,1299,64,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,6724,195,BuildOS Next Steps Generator,buildos
gen-1776265167-wt0mQ3eSMgci1Ua7fkJZ,2026-04-15 14:59:27.211,0.000175,,,0,0,740,790,723,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,4563,250,BuildOS Next Steps Generator,buildos
gen-1776265161-r4TcfSjLlPKZ6wCHM9m5,2026-04-15 14:59:21.640,0.000133,,-0.000007,0,0,930,516,459,352,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,4907,347,BuildOS Next Steps Generator,buildos
gen-1776265151-ACOKitqxDnJvufqZqsrU,2026-04-15 14:59:11.862,0.000294,,0,0,0,744,808,702,5,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,9311,423,BuildOS Next Steps Generator,buildos
gen-1776265142-lNdHieBpX8EjJhysB86F,2026-04-15 14:59:02.955,0.000263,,-0.000012,0,0,613,776,774,361,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,8519,609,BuildOS Next Steps Generator,buildos
gen-1776265139-LII9DFTdTHuq7X49OX5g,2026-04-15 14:58:59.949,0.000195,,,0,0,681,806,670,32,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,2355,191,BuildOS Next Steps Generator,buildos
gen-1776265136-XoGBudzgQPgd7TxzBLNd,2026-04-15 14:58:56.274,0.000173,,,0,0,696,791,692,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,3444,214,BuildOS Next Steps Generator,buildos
gen-1776265132-JtsBB26ZvVV4QEBw6ZFp,2026-04-15 14:58:52.512,0.000266,,,0,0,605,895,788,68,openai/gpt-oss-20b,Google,standard,false,true,,stop,stop,2996,225,BuildOS Next Steps Generator,buildos
gen-1776265130-zfQ44pWt5Ede7BLgUa1G,2026-04-15 14:58:50.139,0.000138,,,0,0,592,390,340,68,openai/gpt-oss-20b,Google,standard,false,true,,stop,stop,1788,430,BuildOS Next Steps Generator,buildos
gen-1776265126-gvvUq1dZiHQ7l0ciBHTd,2026-04-15 14:58:46.784,0.000212,,,0,0,604,913,651,32,openai/gpt-oss-20b,WandB,standard,false,true,,stop,stop,2665,201,BuildOS Next Steps Generator,buildos
gen-1776265121-brCyZOzON9r5EZzFD72O,2026-04-15 14:58:41.925,0.000121,,,0,0,596,525,428,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,4567,1017,BuildOS Next Steps Generator,buildos
gen-1776265108-XSx7sCSmJWVyRpNIftIt,2026-04-15 14:58:28.573,0.000445,,0,0,0,903,1274,1215,5,openai/gpt-oss-20b,Fireworks,standard,false,true,,stop,stop,12785,539,BuildOS Next Steps Generator,buildos
gen-1776265104-x8ePYv9fKfRqdIJKegph,2026-04-15 14:58:24.940,0.000178,,,0,0,1152,702,603,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,3271,412,BuildOS Next Steps Generator,buildos
gen-1776265090-vlNfNABgIRra5GKftmGa,2026-04-15 14:58:10.313,0.000368,,-0.000001,0,0,1530,1542,1087,64,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,14116,369,BuildOS Next Steps Generator,buildos
gen-1776265084-CeYaJOxf6ihOH7CsEatp,2026-04-15 14:58:03.896,0.00021,,,0,0,1276,851,735,0,openai/gpt-oss-20b,Clarifai,standard,false,true,,stop,stop,5780,190,BuildOS Next Steps Generator,buildos
gen-1776263674-s8n6FZJTj8j5dVJcwh9c,2026-04-15 14:34:34.276,0.000123,,-0.000001,0,0,1078,409,270,64,openai/gpt-oss-20b,Parasail,standard,false,true,,stop,stop,2283,307,,buildos
gen-1776263667-QD9Tsb6EdtxSbBYkPxWR,2026-04-15 14:34:27.053,0.004715,,-0.000022,,0,21754,774,344,149,x-ai/grok-4.1-fast,xAI,standard,false,true,,completed,stop,6642,3951,,buildos
